longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,geometry
23.6667,57.1667,1998-04-24T20:05:00Z,2,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
23.4867,57.0467,1998-04-25T06:08:00Z,2.1,21,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
23.92,57.025,1998-04-25T08:05:00Z,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
24.0017,57.0833,1998-05-05T11:10:00Z,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
24.0093,57.0792,1998-05-05T12:45:00Z,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0093|57.0792
23.9792,57.0737,1998-05-05T13:25:00Z,1.7,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737
23.9793,57.0577,1998-05-05T14:25:00Z,2.7,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9793|57.0577
23.9683,57.0433,1998-05-05T15:10:00Z,2.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433
23.9568,57.0573,1998-05-05T16:20:00Z,2.9,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9568|57.0573
23.9333,57.0542,1998-05-05T16:45:00Z,2.1,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.0542
23.8952,57.0872,1998-05-05T17:10:00Z,1.9,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8952|57.0872
23.8425,57.0687,1998-05-05T17:40:00Z,1.9,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8425|57.0687
23.9565,57.1243,1998-05-05T19:25:00Z,1.9,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9565|57.1243
23.9833,57.1,1998-05-05T19:55:00Z,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
24.0017,57.0833,1998-05-11T10:55:00Z,0.9,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1998-05-11T11:40:00Z,1.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
23.9333,57.1667,1998-05-11T13:35:00Z,1.4,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667
23.85,57.3,1998-05-11T14:40:00Z,2.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.7667,57.4167,1998-05-11T16:55:00Z,1.9,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167
23.4833,57.4,1998-05-11T19:20:00Z,1.9,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4
23.2508,57.3331,1998-05-11T20:45:00Z,2.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2508|57.3331
23.2123,57.3275,1998-05-11T21:20:00Z,2.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2123|57.3275
22.9833,57.5667,1998-05-12T07:00:00Z,2.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667
22.8833,57.7976,1998-05-12T09:30:00Z,3.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.8833|57.7976
23.35,57.96,1998-05-12T12:05:00Z,2,9,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02,23.35|57.96
23.6167,57.6167,1998-05-12T16:25:00Z,2.4,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
24.3367,57.5933,1998-05-13T05:55:00Z,1.4,12,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933
24.333333,57.583333,1998-05-13T06:45:00Z,1.8,19,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.333333|57.583333
24.1167,57.6,1998-05-13T07:40:00Z,2.1,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6
24.3533,57.4483,1998-05-13T09:25:00Z,2.1,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483
24.0833,57.35,1998-05-13T11:00:00Z,2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
24.3733,57.315,1998-05-13T12:55:00Z,2.2,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.3667,57.24,1998-05-13T14:10:00Z,2.5,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24
24.25,57.1683,1998-05-13T16:35:00Z,2.1,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.097,57.0986,1998-05-13T17:10:00Z,1.9,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986
23.5255,56.9984,1998-05-18T13:20:00Z,1.8,17,,,,,,,,,,23.5255|56.9984
23.562,56.9798,1998-05-18T13:55:00Z,1.7,17,,,,,,,,,,23.562|56.9798
23.6162,56.9685,1998-05-18T14:35:00Z,1.4,17,,,,,,,,,,23.6162|56.9685
23.6897,56.9652,1998-05-18T15:25:00Z,1.6,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.6897|56.9652
23.7273,56.9693,1998-05-18T16:20:00Z,1.9,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7273|56.9693
23.786,56.9772,1998-05-18T16:50:00Z,1.7,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.786|56.9772
23.829,56.9858,1998-05-18T17:15:00Z,1.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.829|56.9858
23.8785,56.9945,1998-05-18T17:40:00Z,1.7,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8785|56.9945
23.85,57.3,1998-05-22T00:00:00Z,3.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.1424,57.3285,1998-05-25T13:25:00Z,1.6,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.1424|57.3285
23.2029,57.2134,1998-05-25T15:05:00Z,1.4,17,,,,,,,,,,23.2029|57.2134
23.2411,57.1109,1998-05-25T18:40:00Z,1.6,17,,,,,,,,,,23.2411|57.1109
23.3679,57.0472,1998-05-25T20:05:00Z,1.1,15,,,,,,,,,,23.3679|57.0472
24.4013,57.3273,1998-05-26T11:00:00Z,1.2,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.4013|57.3273
24.405,57.3065,1998-05-26T11:20:00Z,1.1,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.405|57.3065
24.103,57.0833,1998-06-01T11:05:00Z,2.2,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.103|57.0833
24.1414,57.0965,1998-06-01T11:30:00Z,2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.1414|57.0965
23.9647,57.0235,1998-06-01T13:40:00Z,2.2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9647|57.0235
23.829,56.9858,1998-06-01T16:35:00Z,2.3,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.829|56.9858
23.786,56.9772,1998-06-01T17:00:00Z,2.1,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.786|56.9772
23.7273,56.9693,1998-06-01T17:45:00Z,2.1,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7273|56.9693
23.6897,56.9652,1998-06-01T18:05:00Z,2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.6897|56.9652
23.6162,56.9685,1998-06-01T20:45:00Z,2.3,15,,,,,,,,,,23.6162|56.9685
23.562,56.9798,1998-06-01T21:15:00Z,2,15,,,,,,,,,,23.562|56.9798
23.5255,56.9984,1998-06-01T21:40:00Z,2.1,15,,,,,,,,,,23.5255|56.9984
23.3679,57.0472,1998-06-02T18:55:00Z,2,13,,,,,,,,,,23.3679|57.0472
23.2411,57.1109,1998-06-02T19:55:00Z,1.8,9,,,,,,,,,,23.2411|57.1109
24.0017,57.0833,1998-06-03T12:30:00Z,1.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1998-06-03T13:25:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
23.9792,57.0737,1998-06-03T14:20:00Z,1.3,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737
23.9683,57.0433,1998-06-03T15:10:00Z,1.8,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433
23.92,57.025,1998-06-03T16:00:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
23.7433,56.98,1998-06-03T17:50:00Z,1.6,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98
23.705,56.9767,1998-06-03T19:05:00Z,2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.705|56.9767
23.4867,57.0467,1998-06-03T20:25:00Z,2.2,13,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
23.6667,57.1667,1998-06-03T22:05:00Z,3.1,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
23.2754,57.173,1998-06-04T05:15:00Z,2.7,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2754|57.173
23.2123,57.3275,1998-06-04T06:55:00Z,2.4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2123|57.3275
23.4833,57.4,1998-06-04T08:35:00Z,3.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4
23.6167,57.6167,1998-06-04T10:25:00Z,3.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
23.9167,57.85,1998-06-04T15:05:00Z,3,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.9167|57.85
24.2433,57.88,1998-06-04T16:45:00Z,2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2433|57.88
24.2518,57.7633,1998-06-04T18:05:00Z,2.7,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2518|57.7633
24.1167,57.6,1998-06-04T19:40:00Z,2.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6
24.3367,57.5933,1998-06-04T20:55:00Z,2.6,11,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933
24.3533,57.4483,1998-06-04T22:20:00Z,1.9,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483
23.85,57.3,1998-06-05T07:20:00Z,2.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
24.0833,57.35,1998-06-05T09:05:00Z,2.9,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
24.3733,57.315,1998-06-05T10:45:00Z,2,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315
24.3667,57.24,1998-06-05T11:55:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24
24.25,57.1683,1998-06-05T13:00:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.090333,57.093833,1998-06-05T14:45:00Z,1.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.090333|57.093833
24.4067,57.2627,1998-06-15T14:55:00Z,2,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.4067|57.2627
24.405,57.3065,1998-06-15T15:55:00Z,2,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.405|57.3065
24.4013,57.3273,1998-06-15T16:50:00Z,2.2,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.4013|57.3273
24.3803,57.493,1998-06-15T19:48:00Z,1.8,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3803|57.493
24.3817,57.6263,1998-06-16T11:30:00Z,2.2,15,,,,,,,,,,24.3817|57.6263
23.85,57.3,1998-06-19T12:40:00Z,4.6,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
24.0017,57.0833,1998-06-19T16:20:00Z,1.3,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
24.1414,57.0965,1998-07-06T11:20:00Z,1.6,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.1414|57.0965
24.103,57.0833,1998-07-06T11:50:00Z,1.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.103|57.0833
23.9647,57.0235,1998-07-06T13:35:00Z,1.7,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9647|57.0235
23.8785,56.9945,1998-07-06T15:45:00Z,1.6,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8785|56.9945
23.829,56.9858,1998-07-06T16:15:00Z,1.7,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.829|56.9858
23.786,56.9772,1998-07-06T16:35:00Z,1.6,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.786|56.9772
23.7273,56.9693,1998-07-06T17:00:00Z,1.6,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7273|56.9693
23.6897,56.9652,1998-07-06T17:25:00Z,1.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.6897|56.9652
23.6162,56.9685,1998-07-06T19:15:00Z,1.8,15,,,,,,,,,,23.6162|56.9685
23.562,56.9798,1998-07-06T19:40:00Z,1.8,13,,,,,,,,,,23.562|56.9798
23.5255,56.9984,1998-07-06T20:10:00Z,1.8,11,,,,,,,,,,23.5255|56.9984
23.3679,57.0472,1998-07-07T06:45:00Z,2,11,,,,,,,,,,23.3679|57.0472
23.2411,57.1109,1998-07-07T07:50:00Z,2.1,9,,,,,,,,,,23.2411|57.1109
23.6167,57.6167,1998-07-08T05:15:00Z,3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167
23.9167,57.85,1998-07-08T08:45:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.9167|57.85
24.2433,57.88,1998-07-08T11:10:00Z,2.5,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2433|57.88
24.2518,57.7633,1998-07-08T12:45:00Z,2.5,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2518|57.7633
24.1167,57.6,1998-07-08T14:30:00Z,2.5,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6
24.3367,57.5933,1998-07-08T15:40:00Z,2,19,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933
24.3533,57.4483,1998-07-08T17:00:00Z,2,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483
24.0833,57.35,1998-07-08T18:50:00Z,2.5,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35
23.85,57.3,1998-07-08T20:20:00Z,2.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3
23.4833,57.4,1998-07-09T05:00:00Z,3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4
23.2123,57.3275,1998-07-09T06:40:00Z,2.5,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2123|57.3275
23.2754,57.173,1998-07-09T08:20:00Z,2.5,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2754|57.173
23.6667,57.1667,1998-07-09T10:20:00Z,2.5,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667
23.4867,57.0467,1998-07-09T11:40:00Z,2.5,13,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467
23.705,56.9767,1998-07-09T12:46:00Z,2,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.705|56.9767
23.7433,56.98,1998-07-09T13:50:00Z,2,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98
23.92,57.025,1998-07-09T15:00:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025
23.9683,57.0433,1998-07-09T15:45:00Z,2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433
23.9792,57.0737,1998-07-09T16:25:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737
24.0017,57.0833,1998-07-09T17:00:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833
23.9833,57.1,1998-07-09T17:50:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1
24.048666,57.1165,1998-07-09T18:30:00Z,1.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.048666|57.1165
24.097,57.0986,1998-07-09T19:05:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986
24.25,57.1683,1998-07-09T20:25:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683
24.3667,57.24,1998-07-09T21:40:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24
