x,y,latitude,transparency_m,station_vi,longitude,fid,visit_date,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area
23.6667,57.1667,57.1667,2,98045,23.6667,32,1998/04/24 20:05:00.000,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4867,57.0467,57.0467,2.1,98046,23.4867,33,1998/04/25 06:08:00.000,21,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
23.92,57.025,57.025,1.8,98047,23.92,34,1998/04/25 08:05:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.0017,57.0833,57.0833,1.6,98051,24.0017,35,1998/05/05 11:10:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.0093,57.0792,57.0792,1.6,98052,24.0093,36,1998/05/05 12:45:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9792,57.0737,57.0737,1.7,98053,23.9792,37,1998/05/05 13:25:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9793,57.0577,57.0577,2.7,98054,23.9793,38,1998/05/05 14:25:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9683,57.0433,57.0433,2.8,98055,23.9683,39,1998/05/05 15:10:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9568,57.0573,57.0573,2.9,98056,23.9568,40,1998/05/05 16:20:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9333,57.0542,57.0542,2.1,98057,23.9333,41,1998/05/05 16:45:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.8952,57.0872,57.0872,1.9,98058,23.8952,42,1998/05/05 17:10:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.8425,57.0687,57.0687,1.9,98059,23.8425,43,1998/05/05 17:40:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9565,57.1243,57.1243,1.9,98060,23.9565,44,1998/05/05 19:25:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,57.1,1.8,98061,23.9833,45,1998/05/05 19:55:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.0017,57.0833,57.0833,0.9,98063,24.0017,46,1998/05/11 10:55:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,57.1,1.4,98064,23.9833,47,1998/05/11 11:40:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9333,57.1667,57.1667,1.4,98065,23.9333,48,1998/05/11 13:35:00.000,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,57.3,2.6,98066,23.85,49,1998/05/11 14:40:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.7667,57.4167,57.4167,1.9,98067,23.7667,50,1998/05/11 16:55:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,1.9,98068,23.4833,51,1998/05/11 19:20:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.2508,57.3331,57.3331,2.1,98069,23.2508,52,1998/05/11 20:45:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.2123,57.3275,57.3275,2.2,98070,23.2123,53,1998/05/11 21:20:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.9833,57.5667,57.5667,2.5,98071,22.9833,54,1998/05/12 07:00:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.8833,57.7976,57.7976,3.2,98072,22.8833,55,1998/05/12 09:30:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.35,57.96,57.96,2,98073,23.35,56,1998/05/12 12:05:00.000,9,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02
23.6167,57.6167,57.6167,2.4,98074,23.6167,57,1998/05/12 16:25:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3367,57.5933,57.5933,1.4,98075,24.3367,58,1998/05/13 05:55:00.000,12,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.333333,57.583333,57.583333,1.8,98076,24.333333,59,1998/05/13 06:45:00.000,19,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.1167,57.6,57.6,2.1,98077,24.1167,60,1998/05/13 07:40:00.000,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3533,57.4483,57.4483,2.1,98078,24.3533,61,1998/05/13 09:25:00.000,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.0833,57.35,57.35,2,98079,24.0833,62,1998/05/13 11:00:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3733,57.315,57.315,2.2,98081,24.3733,63,1998/05/13 12:55:00.000,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3667,57.24,57.24,2.5,98082,24.3667,64,1998/05/13 14:10:00.000,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.25,57.1683,57.1683,2.1,98083,24.25,65,1998/05/13 16:35:00.000,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.097,57.0986,57.0986,1.9,98084,24.097,66,1998/05/13 17:10:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.5255,56.9984,56.9984,1.8,98085,23.5255,67,1998/05/18 13:20:00.000,17,,,,,,,,,
23.562,56.9798,56.9798,1.7,98086,23.562,68,1998/05/18 13:55:00.000,17,,,,,,,,,
23.6162,56.9685,56.9685,1.4,98087,23.6162,69,1998/05/18 14:35:00.000,17,,,,,,,,,
23.6897,56.9652,56.9652,1.6,98088,23.6897,70,1998/05/18 15:25:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.7273,56.9693,56.9693,1.9,98089,23.7273,71,1998/05/18 16:20:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.786,56.9772,56.9772,1.7,98090,23.786,72,1998/05/18 16:50:00.000,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.829,56.9858,56.9858,1.8,98091,23.829,73,1998/05/18 17:15:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.8785,56.9945,56.9945,1.7,98092,23.8785,74,1998/05/18 17:40:00.000,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,57.3,3.2,98093,23.85,75,1998/05/22 00:00:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.1424,57.3285,57.3285,1.6,98094,23.1424,76,1998/05/25 13:25:00.000,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
23.2029,57.2134,57.2134,1.4,98095,23.2029,77,1998/05/25 15:05:00.000,17,,,,,,,,,
23.2411,57.1109,57.1109,1.6,98096,23.2411,78,1998/05/25 18:40:00.000,17,,,,,,,,,
23.3679,57.0472,57.0472,1.1,98097,23.3679,79,1998/05/25 20:05:00.000,15,,,,,,,,,
24.4013,57.3273,57.3273,1.2,98098,24.4013,80,1998/05/26 11:00:00.000,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.405,57.3065,57.3065,1.1,98099,24.405,81,1998/05/26 11:20:00.000,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.103,57.0833,57.0833,2.2,98100,24.103,82,1998/06/01 11:05:00.000,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.1414,57.0965,57.0965,2,98101,24.1414,83,1998/06/01 11:30:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9647,57.0235,57.0235,2.2,98103,23.9647,84,1998/06/01 13:40:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.829,56.9858,56.9858,2.3,98106,23.829,85,1998/06/01 16:35:00.000,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.786,56.9772,56.9772,2.1,98107,23.786,86,1998/06/01 17:00:00.000,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.7273,56.9693,56.9693,2.1,98108,23.7273,87,1998/06/01 17:45:00.000,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.6897,56.9652,56.9652,2,98109,23.6897,88,1998/06/01 18:05:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.6162,56.9685,56.9685,2.3,98110,23.6162,89,1998/06/01 20:45:00.000,15,,,,,,,,,
23.562,56.9798,56.9798,2,98111,23.562,90,1998/06/01 21:15:00.000,15,,,,,,,,,
23.5255,56.9984,56.9984,2.1,98112,23.5255,91,1998/06/01 21:40:00.000,15,,,,,,,,,
23.3679,57.0472,57.0472,2,98113,23.3679,92,1998/06/02 18:55:00.000,13,,,,,,,,,
23.2411,57.1109,57.1109,1.8,98114,23.2411,93,1998/06/02 19:55:00.000,9,,,,,,,,,
24.0017,57.0833,57.0833,1.4,98116,24.0017,94,1998/06/03 12:30:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,57.1,1.5,98117,23.9833,95,1998/06/03 13:25:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9792,57.0737,57.0737,1.3,98118,23.9792,96,1998/06/03 14:20:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9683,57.0433,57.0433,1.8,98119,23.9683,97,1998/06/03 15:10:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.92,57.025,57.025,1.5,98120,23.92,98,1998/06/03 16:00:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.7433,56.98,56.98,1.6,98122,23.7433,99,1998/06/03 17:50:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.705,56.9767,56.9767,2,98123,23.705,100,1998/06/03 19:05:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.4867,57.0467,57.0467,2.2,98125,23.4867,101,1998/06/03 20:25:00.000,13,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
23.6667,57.1667,57.1667,3.1,98126,23.6667,102,1998/06/03 22:05:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.2754,57.173,57.173,2.7,98127,23.2754,103,1998/06/04 05:15:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.2123,57.3275,57.3275,2.4,98128,23.2123,104,1998/06/04 06:55:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,3.6,98129,23.4833,105,1998/06/04 08:35:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.6167,57.6167,57.6167,3.5,98130,23.6167,106,1998/06/04 10:25:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9167,57.85,57.85,3,98131,23.9167,107,1998/06/04 15:05:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.2433,57.88,57.88,2,98132,24.2433,108,1998/06/04 16:45:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.2518,57.7633,57.7633,2.7,98133,24.2518,109,1998/06/04 18:05:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,2.6,98134,24.1167,110,1998/06/04 19:40:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3367,57.5933,57.5933,2.6,98135,24.3367,111,1998/06/04 20:55:00.000,11,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3533,57.4483,57.4483,1.9,98136,24.3533,112,1998/06/04 22:20:00.000,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
23.85,57.3,57.3,2.8,98137,23.85,113,1998/06/05 07:20:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.0833,57.35,57.35,2.9,98138,24.0833,114,1998/06/05 09:05:00.000,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3733,57.315,57.315,2,98139,24.3733,115,1998/06/05 10:45:00.000,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3667,57.24,57.24,1.5,98140,24.3667,116,1998/06/05 11:55:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.25,57.1683,57.1683,1.5,98141,24.25,117,1998/06/05 13:00:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.090333,57.093833,57.093833,1.4,98142,24.090333,118,1998/06/05 14:45:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.4067,57.2627,57.2627,2,98162,24.4067,119,1998/06/15 14:55:00.000,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.405,57.3065,57.3065,2,98163,24.405,120,1998/06/15 15:55:00.000,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.4013,57.3273,57.3273,2.2,98164,24.4013,121,1998/06/15 16:50:00.000,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3803,57.493,57.493,1.8,98165,24.3803,122,1998/06/15 19:48:00.000,13,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3817,57.6263,57.6263,2.2,98166,24.3817,123,1998/06/16 11:30:00.000,15,,,,,,,,,
23.85,57.3,57.3,4.6,98168,23.85,124,1998/06/19 12:40:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.0017,57.0833,57.0833,1.3,98171,24.0017,125,1998/06/19 16:20:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.1414,57.0965,57.0965,1.6,98173,24.1414,126,1998/07/06 11:20:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.103,57.0833,57.0833,1.4,98174,24.103,127,1998/07/06 11:50:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9647,57.0235,57.0235,1.7,98176,23.9647,128,1998/07/06 13:35:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.8785,56.9945,56.9945,1.6,98178,23.8785,129,1998/07/06 15:45:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.829,56.9858,56.9858,1.7,98179,23.829,130,1998/07/06 16:15:00.000,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.786,56.9772,56.9772,1.6,98180,23.786,131,1998/07/06 16:35:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.7273,56.9693,56.9693,1.6,98181,23.7273,132,1998/07/06 17:00:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.6897,56.9652,56.9652,1.8,98182,23.6897,133,1998/07/06 17:25:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.6162,56.9685,56.9685,1.8,98183,23.6162,134,1998/07/06 19:15:00.000,15,,,,,,,,,
23.562,56.9798,56.9798,1.8,98184,23.562,135,1998/07/06 19:40:00.000,13,,,,,,,,,
23.5255,56.9984,56.9984,1.8,98185,23.5255,136,1998/07/06 20:10:00.000,11,,,,,,,,,
23.3679,57.0472,57.0472,2,98186,23.3679,137,1998/07/07 06:45:00.000,11,,,,,,,,,
23.2411,57.1109,57.1109,2.1,98187,23.2411,138,1998/07/07 07:50:00.000,9,,,,,,,,,
23.6167,57.6167,57.6167,3,98188,23.6167,139,1998/07/08 05:15:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9167,57.85,57.85,3,98189,23.9167,140,1998/07/08 08:45:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.2433,57.88,57.88,2.5,98190,24.2433,141,1998/07/08 11:10:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.2518,57.7633,57.7633,2.5,98191,24.2518,142,1998/07/08 12:45:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,2.5,98192,24.1167,143,1998/07/08 14:30:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3367,57.5933,57.5933,2,98193,24.3367,144,1998/07/08 15:40:00.000,19,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3533,57.4483,57.4483,2,98194,24.3533,145,1998/07/08 17:00:00.000,21,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.0833,57.35,57.35,2.5,98195,24.0833,146,1998/07/08 18:50:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,57.3,2.5,98196,23.85,147,1998/07/08 20:20:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,3,98197,23.4833,148,1998/07/09 05:00:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.2123,57.3275,57.3275,2.5,98198,23.2123,149,1998/07/09 06:40:00.000,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.2754,57.173,57.173,2.5,98199,23.2754,150,1998/07/09 08:20:00.000,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.6667,57.1667,57.1667,2.5,98200,23.6667,151,1998/07/09 10:20:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4867,57.0467,57.0467,2.5,98201,23.4867,152,1998/07/09 11:40:00.000,13,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
23.705,56.9767,56.9767,2,98202,23.705,153,1998/07/09 12:46:00.000,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.7433,56.98,56.98,2,98203,23.7433,154,1998/07/09 13:50:00.000,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.92,57.025,57.025,1.5,98204,23.92,155,1998/07/09 15:00:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9683,57.0433,57.0433,2,98205,23.9683,156,1998/07/09 15:45:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9792,57.0737,57.0737,1.5,98206,23.9792,157,1998/07/09 16:25:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.0017,57.0833,57.0833,1.5,98207,24.0017,158,1998/07/09 17:00:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
