longitude,visit_date,color_id,latitude,fid,station_vi,transparen,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,geometry,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
24.0833,1991-02-08T16:15:00Z,14,57.35,3916,91012,2.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,8,2,1991,1991,Dec-01:Mar-01,FALSE,winter
24.3367,1991-02-09T08:15:00Z,16,57.5933,3917,91014,2.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933,9,2,1991,1991,Dec-01:Mar-01,FALSE,winter
24.1167,1991-02-09T10:00:00Z,12,57.6,3918,91015,3.4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,9,2,1991,1991,Dec-01:Mar-01,FALSE,winter
23.92,1991-02-10T09:20:00Z,13,57.025,3919,91017,2.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,10,2,1991,1991,Dec-01:Mar-01,FALSE,winter
23.7433,1991-02-10T10:30:00Z,12,56.98,3920,91018,3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98,10,2,1991,1991,Dec-01:Mar-01,FALSE,winter
23.4867,1991-02-10T12:00:00Z,12,57.0467,3921,91019,3,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,10,2,1991,1991,Dec-01:Mar-01,FALSE,winter
23.2754,1991-02-10T13:10:00Z,13,57.173,3922,91020,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2754|57.173,10,2,1991,1991,Dec-01:Mar-01,FALSE,winter
23.4833,1991-02-10T15:10:00Z,11,57.4,3923,91021,3.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,10,2,1991,1991,Dec-01:Mar-01,FALSE,winter
23.07,1991-02-10T16:40:00Z,14,57.3967,3924,91022,3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.07|57.3967,10,2,1991,1991,Dec-01:Mar-01,FALSE,winter
24.2433,1991-02-11T11:55:00Z,16,57.88,3925,91026,2.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2433|57.88,11,2,1991,1991,Dec-01:Mar-01,FALSE,winter
22.65,1991-02-12T09:40:00Z,15,57.7167,3926,91031,2.5,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.65|57.7167,12,2,1991,1991,Dec-01:Mar-01,FALSE,winter
23.4833,1991-05-05T08:35:00Z,16,57.4,3927,91052,2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,5,5,1991,1991,Mar-02:May-30,FALSE,spring
23.2754,1991-05-05T11:20:00Z,16,57.173,3928,91053,2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2754|57.173,5,5,1991,1991,Mar-02:May-30,FALSE,spring
24.0833,1991-05-06T12:40:00Z,16,57.35,3929,91054,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,6,5,1991,1991,Mar-02:May-30,FALSE,spring
23.4867,1991-05-05T12:55:00Z,17,57.0467,3930,91055,2.5,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,5,5,1991,1991,Mar-02:May-30,FALSE,spring
23.7433,1991-05-05T14:45:00Z,17,56.98,3931,91056,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98,5,5,1991,1991,Mar-02:May-30,FALSE,spring
23.92,1991-05-05T15:55:00Z,17,57.025,3932,91057,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,5,5,1991,1991,Mar-02:May-30,FALSE,spring
24.0017,1991-05-05T17:05:00Z,19,57.0833,3933,91058,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,5,5,1991,1991,Mar-02:May-30,FALSE,spring
23.9833,1991-05-05T17:35:00Z,20,57.1,3934,91059,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,5,5,1991,1991,Mar-02:May-30,FALSE,spring
24.3733,1991-05-06T08:10:00Z,13,57.315,3935,91061,2.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,6,5,1991,1991,Mar-02:May-30,FALSE,spring
24.3533,1991-05-06T14:10:00Z,15,57.4483,3936,91063,3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,6,5,1991,1991,Mar-02:May-30,FALSE,spring
23.6167,1991-05-06T18:30:00Z,16,57.6167,3937,91065,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,6,5,1991,1991,Mar-02:May-30,FALSE,spring
24.3367,1991-05-07T08:10:00Z,16,57.5933,3938,91066,3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933,7,5,1991,1991,Mar-02:May-30,FALSE,spring
24.1167,1991-05-07T09:55:00Z,16,57.6,3939,91067,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,7,5,1991,1991,Mar-02:May-30,FALSE,spring
24.2433,1991-05-07T12:15:00Z,16,57.88,3940,91068,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2433|57.88,7,5,1991,1991,Mar-02:May-30,FALSE,spring
24.1318,1991-05-07T13:15:00Z,16,57.9683,3941,91069,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1318|57.9683,7,5,1991,1991,Mar-02:May-30,FALSE,spring
24.3533,1991-05-07T14:45:00Z,16,58.0708,3942,91070,2.5,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,24.3533|58.0708,7,5,1991,1991,Mar-02:May-30,FALSE,spring
23.35,1991-05-07T20:05:00Z,16,57.96,3943,91071,2.8,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,"",EE_19,1960.16337669,379661.151667,6969951504.02,23.35|57.96,7,5,1991,1991,Mar-02:May-30,FALSE,spring
23.4,1991-05-08T08:10:00Z,15,58.2,3944,91072,2.8,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,"",EE_19,1960.16337669,379661.151667,6969951504.02,23.4|58.2,8,5,1991,1991,Mar-02:May-30,FALSE,spring
23.6842,1991-05-08T11:40:00Z,16,58.3427,3945,91074,2.2,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,23.6842|58.3427,8,5,1991,1991,Mar-02:May-30,FALSE,spring
23.4718,1991-05-08T12:40:00Z,14,58.4311,3946,91075,2,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,23.4718|58.4311,8,5,1991,1991,Mar-02:May-30,FALSE,spring
23.2227,1991-05-08T14:00:00Z,15,58.384,3947,91076,3.5,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,23.2227|58.384,8,5,1991,1991,Mar-02:May-30,FALSE,spring
22.8533,1991-05-08T16:25:00Z,15,58.2167,3948,91077,3.5,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,22.8533|58.2167,8,5,1991,1991,Mar-02:May-30,FALSE,spring
22.8546,1991-05-08T17:20:00Z,17,58.1048,3949,91078,3.5,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,22.8546|58.1048,8,5,1991,1991,Mar-02:May-30,FALSE,spring
22.8833,1991-05-08T19:35:00Z,18,57.7976,3950,91079,4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.8833|57.7976,8,5,1991,1991,Mar-02:May-30,FALSE,spring
22.6167,1991-05-08T21:00:00Z,17,57.7333,3951,91080,4.2,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.6167|57.7333,8,5,1991,1991,Mar-02:May-30,FALSE,spring
22.9833,1991-05-09T09:50:00Z,16,57.5667,3952,91082,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,9,5,1991,1991,Mar-02:May-30,FALSE,spring
22.3731,1991-05-09T16:15:00Z,16,58.1098,3953,91084,3.2,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,22.3731|58.1098,9,5,1991,1991,Mar-02:May-30,FALSE,spring
22.41,1991-05-09T18:45:00Z,13,57.8433,3954,91085,5.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.41|57.8433,9,5,1991,1991,Mar-02:May-30,FALSE,spring
22.41,1991-05-24T20:05:00Z,17,57.8433,3955,91105,4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.41|57.8433,24,5,1991,1991,Mar-02:May-30,FALSE,spring
23.4,1991-05-25T08:05:00Z,17,58.2,3956,91107,4,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,"",EE_19,1960.16337669,379661.151667,6969951504.02,23.4|58.2,25,5,1991,1991,Mar-02:May-30,FALSE,spring
23.35,1991-05-25T10:05:00Z,17,57.96,3957,91108,2.5,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,"",EE_19,1960.16337669,379661.151667,6969951504.02,23.35|57.96,25,5,1991,1991,Mar-02:May-30,FALSE,spring
24.1318,1991-05-25T13:05:00Z,18,57.9683,3958,91109,6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1318|57.9683,25,5,1991,1991,Mar-02:May-30,FALSE,spring
24.1167,1991-05-25T17:45:00Z,19,57.6,3959,91111,2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,25,5,1991,1991,Mar-02:May-30,FALSE,spring
23.6167,1991-05-25T19:55:00Z,18,57.6167,3960,91112,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,25,5,1991,1991,Mar-02:May-30,FALSE,spring
23.4833,1991-05-26T08:00:00Z,19,57.4,3961,91114,2.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,26,5,1991,1991,Mar-02:May-30,FALSE,spring
23.85,1991-05-26T10:35:00Z,18,57.3,3962,91115,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,26,5,1991,1991,Mar-02:May-30,FALSE,spring
24.0833,1991-05-26T12:10:00Z,19,57.35,3963,91116,1.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,26,5,1991,1991,Mar-02:May-30,FALSE,spring
24.25,1991-05-26T14:00:00Z,16,57.1683,3964,91117,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,26,5,1991,1991,Mar-02:May-30,FALSE,spring
23.92,1991-05-26T17:00:00Z,20,57.025,3965,91119,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,26,5,1991,1991,Mar-02:May-30,FALSE,spring
22.41,1991-07-01T08:10:00Z,11,57.8433,3966,91127,3.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.41|57.8433,1,7,1991,1991,Jun-01:Aug-30,FALSE,summer
23.85,1991-07-02T17:05:00Z,14,57.3,3967,91128,6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,2,7,1991,1991,Jun-01:Aug-30,FALSE,summer
23.9833,1991-08-07T09:05:00Z,12,57.1,3968,91130,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,7,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.0017,1991-08-07T12:05:00Z,11,57.0833,3969,91131,1.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,7,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.25,1991-08-07T13:35:00Z,11,57.1683,3970,91132,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,7,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.3733,1991-08-07T14:55:00Z,11,57.315,3971,91133,3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,7,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.0833,1991-08-07T16:50:00Z,11,57.35,3972,91134,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,7,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.85,1991-08-07T18:45:00Z,11,57.3,3973,91135,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,7,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.3533,1991-08-07T20:45:00Z,12,57.4483,3974,91136,3.5,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,7,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.3367,1991-08-08T08:10:00Z,16,57.5933,3975,91137,3.5,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933,8,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.1167,1991-08-08T10:15:00Z,13,57.6,3976,91138,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,8,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.6167,1991-08-08T12:50:00Z,12,57.6167,3977,91139,4.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,8,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.7667,1991-08-08T15:20:00Z,12,57.4167,3978,91140,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167,8,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.4833,1991-08-08T17:05:00Z,12,57.4,3979,91141,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,8,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.92,1991-08-08T20:25:00Z,12,57.025,3980,91142,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,8,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.4867,1991-08-09T08:10:00Z,16,57.0467,3981,91144,3,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,9,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.2754,1991-08-09T10:00:00Z,13,57.173,3982,91145,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2754|57.173,9,8,1991,1991,Jun-01:Aug-30,FALSE,summer
22.41,1991-08-10T08:15:00Z,15,57.8433,3983,91151,4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.41|57.8433,10,8,1991,1991,Jun-01:Aug-30,FALSE,summer
22.8546,1991-08-10T13:45:00Z,15,58.1048,3984,91153,2.5,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,22.8546|58.1048,10,8,1991,1991,Jun-01:Aug-30,FALSE,summer
22.8533,1991-08-10T14:45:00Z,12,58.2167,3985,91154,3,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,22.8533|58.2167,10,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.2227,1991-08-10T17:15:00Z,12,58.384,3986,91155,2.5,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,"",EE_17,1677.52099587,1289835.61524,6037258921.89,23.2227|58.384,10,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.4718,1991-08-10T18:10:00Z,12,58.4311,3987,91156,2.5,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,23.4718|58.4311,10,8,1991,1991,Jun-01:Aug-30,FALSE,summer
23.6842,1991-08-10T20:10:00Z,15,58.3427,3988,91157,3,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,23.6842|58.3427,10,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.2976,1991-02-09T08:50:00Z,13,57.5922,3989,91190,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2976|57.5922,9,2,1991,1991,Dec-01:Mar-01,FALSE,winter
22.8781,1991-05-09T10:40:00Z,14,57.5354,3990,91194,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.8781|57.5354,9,5,1991,1991,Mar-02:May-30,FALSE,spring
22.54167,1991-05-09T14:45:00Z,16,57.95,3991,91195,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.54167|57.95,9,5,1991,1991,Mar-02:May-30,FALSE,spring
23.4,1991-07-01T14:40:00Z,14,58.2,3992,91196,5,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,"",EE_19,1960.16337669,379661.151667,6969951504.02,23.4|58.2,1,7,1991,1991,Jun-01:Aug-30,FALSE,summer
23.35,1991-07-01T20:40:00Z,14,57.96,3993,91197,4.5,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,"",EE_19,1960.16337669,379661.151667,6969951504.02,23.35|57.96,1,7,1991,1991,Jun-01:Aug-30,FALSE,summer
24.1167,1991-07-02T12:00:00Z,18,57.6,3994,91198,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,2,7,1991,1991,Jun-01:Aug-30,FALSE,summer
23.6167,1991-07-02T19:55:00Z,13,57.6167,3995,91199,6.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,2,7,1991,1991,Jun-01:Aug-30,FALSE,summer
22.9833,1991-07-04T12:20:00Z,13,57.5667,3996,91200,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,4,7,1991,1991,Jun-01:Aug-30,FALSE,summer
22.54167,1991-08-10T09:55:00Z,11,57.95,3997,91203,5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.54167|57.95,10,8,1991,1991,Jun-01:Aug-30,FALSE,summer
24.0017,2003-01-23T10:45:00Z,13,57.0833,3998,203002,3.4,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,23,1,2003,2003,Dec-01:Mar-01,FALSE,winter
23.9833,2003-01-23T11:40:00Z,13,57.1,3999,203003,3.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,23,1,2003,2003,Dec-01:Mar-01,FALSE,winter
23.85,2003-01-23T13:50:00Z,9,57.3,4000,203004,2.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,23,1,2003,2003,Dec-01:Mar-01,FALSE,winter
23.9333,2003-01-23T15:35:00Z,13,57.1667,4001,203005,2.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667,23,1,2003,2003,Dec-01:Mar-01,FALSE,winter
24.097,2003-04-23T11:30:00Z,17,57.0986,4002,203006,1.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986,23,4,2003,2003,Mar-02:May-30,FALSE,spring
24.25,2003-04-23T12:50:00Z,21,57.1683,4003,203007,0.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,23,4,2003,2003,Mar-02:May-30,FALSE,spring
24.3667,2003-04-23T14:10:00Z,20,57.24,4004,203008,0.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24,23,4,2003,2003,Mar-02:May-30,FALSE,spring
24.3733,2003-04-23T15:10:00Z,19,57.315,4005,203009,1.5,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,23,4,2003,2003,Mar-02:May-30,FALSE,spring
24.0833,2003-04-23T15:50:00Z,17,57.35,4006,203010,1.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,23,4,2003,2003,Mar-02:May-30,FALSE,spring
24.3533,2003-04-23T19:40:00Z,16,57.4483,4007,203011,2.1,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,23,4,2003,2003,Mar-02:May-30,FALSE,spring
24.3367,2003-04-23T21:00:00Z,16,57.5933,4008,203012,2.1,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933,23,4,2003,2003,Mar-02:May-30,FALSE,spring
24.1167,2003-04-24T06:40:00Z,16,57.6,4009,203013,2.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,24,4,2003,2003,Mar-02:May-30,FALSE,spring
