latitude,longitude,HELCOM_ID,Year_adj_generated,group_labels,transparency_m
57.6167,23.6167,SEA-011,1999,summer,4.26666666666667
57.5667,22.9833,SEA-011,1999,summer,4.33333333333333
57.4,23.4833,SEA-011,1999,summer,4.26666666666667
57.1667,23.6667,SEA-011,1999,summer,4.05
57.0467,23.4867,LAT-003,1999,summer,3.4
56.9767,23.705,LAT-005,1999,summer,3.1
56.98,23.7433,LAT-005,1999,summer,2.8
57.025,23.92,LAT-005,1999,summer,2.5
57.0433,23.9683,LAT-005,1999,summer,2.7
57.0907,23.9437,LAT-005,1999,summer,3
57.0853,23.9518,LAT-005,1999,summer,2.8
57.1243,23.9565,LAT-005,1999,summer,3.8
57.2233,24.1505,LAT-005,1999,summer,4
57.1833,24.2167,LAT-005,1999,summer,3.2
57.4483,24.3533,LAT-004,1999,summer,3.4
57.5933,24.3367,LAT-004,1999,summer,3.4
57.7633,24.2518,SEA-011,1999,summer,3.8
57.88,24.2433,SEA-011,1999,summer,3.5
57.85,23.9167,SEA-011,1999,summer,4.2
57.96,23.35,EST-019,1999,summer,5
58.2,23.4,EST-019,1999,summer,4.2
57.7976,22.8833,SEA-011,1999,summer,4
57.7333,22.6167,LAT-003,1999,summer,3.5
57.5333,22.8167,LAT-003,1999,summer,3.7
57.4572,23.2128,SEA-011,1999,summer,4.7
57.3967,23.07,LAT-004,1999,summer,3.8
57.3275,23.2123,SEA-011,1999,summer,3.5
57.173,23.2754,SEA-011,1999,summer,4
57.0833,23.749,LAT-005,1999,summer,4.5
57.0862,23.8129,LAT-005,1999,summer,4.2
57.055,23.8883,LAT-005,1999,summer,3.7
57.0833,24.0017,LAT-005,1999,autumn,2.75
57.0737,23.9792,LAT-005,1999,autumn,2.3
57.1,23.9833,LAT-005,1999,autumn,3.28333333333333
57.1667,23.9333,LAT-005,1999,autumn,3.9
57.0986,24.097,LAT-005,1999,autumn,2.5
57.1683,24.25,LAT-005,1999,autumn,2.8
57.24,24.3667,LAT-005,1999,autumn,3.2
57.315,24.3733,LAT-004,1999,autumn,2.63333333333333
57.35,24.0833,SEA-011,1999,autumn,4
57.3,23.85,SEA-011,1999,autumn,3.775
57.4167,23.7667,SEA-011,1999,autumn,4.35
57.6,24.1167,SEA-011,1999,autumn,4.5
57.6167,23.6167,SEA-011,1999,autumn,4.5
57.5667,22.9833,SEA-011,1999,autumn,4.03333333333333
57.4,23.4833,SEA-011,1999,autumn,3.5
57.3275,23.2123,SEA-011,1999,autumn,3.05
57.173,23.2754,SEA-011,1999,autumn,3.2
57.1667,23.6667,SEA-011,1999,autumn,3.73333333333333
57.0467,23.4867,LAT-003,1999,autumn,3
56.9767,23.705,LAT-005,1999,autumn,2.9
56.98,23.7433,LAT-005,1999,autumn,2.3
57.025,23.92,LAT-005,1999,autumn,2.35
57.0433,23.9683,LAT-005,1999,autumn,1.9
57.7976,22.8833,SEA-011,1999,autumn,4
57.85,23.9167,SEA-011,1999,autumn,2.9
57.0833,24.0017,LAT-005,2000,winter,2.4
57.1,23.9833,LAT-005,2000,winter,2.5
57.1667,23.6667,SEA-011,2000,winter,3.6
57.3,23.85,SEA-011,2000,winter,3.6
57.3,23.85,SEA-011,1993,winter,3.66666666666667
57.1,23.9833,LAT-005,1993,winter,2.8
57.4483,24.3533,LAT-004,1993,winter,2
57.5933,24.3367,LAT-004,1993,winter,3
57.6,24.1167,SEA-011,1993,winter,3
57.7633,24.2518,SEA-011,1993,winter,2
57.0433,23.9683,LAT-005,1993,spring,3
57.025,23.92,LAT-005,1993,spring,2.93333333333333
56.98,23.7433,LAT-005,1993,spring,3.625
56.9767,23.705,LAT-005,1993,spring,3.6
57.0467,23.4867,LAT-003,1993,spring,3.6
57.8433,22.41,SEA-011,1993,spring,3.5
57.3,23.85,SEA-011,1993,spring,3.93333333333333
57.315,24.3733,LAT-004,1993,spring,2.93333333333333
57.0833,24.0017,LAT-005,1993,spring,4.53333333333333
57.0986,24.097,LAT-005,1993,spring,5.03333333333333
57.1,23.9833,LAT-005,1993,spring,1.625
57.35,24.0833,SEA-011,1993,spring,2.2
57.1683,24.25,LAT-005,1993,spring,1.9
57.1667,23.6667,SEA-011,1993,spring,4.8
57.1667,23.9333,LAT-005,1993,spring,2.1
57.7333,22.6167,LAT-003,1993,spring,4
57.7976,22.8833,SEA-011,1993,spring,4
57.96,23.35,EST-019,1993,spring,3
58.2,23.4,EST-019,1993,spring,2
57.6167,23.6167,SEA-011,1993,spring,2
57.5667,22.9833,SEA-011,1993,spring,3
57.3967,23.07,LAT-004,1993,spring,3
57.4,23.4833,SEA-011,1993,spring,2
57.4483,24.3533,LAT-004,1993,spring,2
57.315,24.3733,LAT-004,1993,summer,2.66666666666667
57.1683,24.25,LAT-005,1993,summer,2.23333333333333
57.0986,24.097,LAT-005,1993,summer,2.4
57.0833,24.0017,LAT-005,1993,summer,2.65
56.9767,23.705,LAT-005,1993,summer,3.3
56.98,23.7433,LAT-005,1993,summer,3.5
57.025,23.92,LAT-005,1993,summer,3.6
57.0433,23.9683,LAT-005,1993,summer,3
57.3,23.85,SEA-011,1993,summer,3.67142857142857
57.1667,23.9333,LAT-005,1993,summer,3.9
57.1,23.9833,LAT-005,1993,summer,2.7
57.3133,24.2867,SEA-011,1993,summer,1.3
57.7976,22.8833,SEA-011,1993,summer,3
57.0467,23.4867,LAT-003,1993,summer,3
57.7333,22.6167,LAT-003,1993,summer,3
57.3,23.85,SEA-011,1993,autumn,5.5
57.1667,23.9333,LAT-005,1993,autumn,5.5
57.1,23.9833,LAT-005,1993,autumn,2.2
57.0833,24.0017,LAT-005,1993,autumn,2.2
56.9767,23.705,LAT-005,1993,autumn,2.2
56.98,23.7433,LAT-005,1993,autumn,2.9
57.025,23.92,LAT-005,1993,autumn,2
57.0433,23.9683,LAT-005,1993,autumn,2
57.315,24.3733,LAT-004,1993,autumn,2
57.1683,24.25,LAT-005,1993,autumn,1.7
57.0986,24.097,LAT-005,1993,autumn,1.8
57.3,23.85,SEA-011,1994,winter,4
57.1667,23.9333,LAT-005,1994,winter,3.5
57.1,23.9833,LAT-005,1994,winter,2
57.9683,24.1318,SEA-011,1982,summer,6
58.2,23.4,EST-019,1982,summer,6.5
57.5667,22.9833,SEA-011,1982,summer,6
57.3,23.85,SEA-011,1982,summer,6
57.6,24.1167,SEA-011,1982,summer,4.5
57.0833,24.0017,LAT-005,2005,winter,1.5
57.1,23.9833,LAT-005,2005,winter,2.4
57.0986,24.097,LAT-005,2005,winter,2.3
57.1683,24.25,LAT-005,2005,winter,2.2
57.315,24.3733,LAT-004,2005,winter,2.5
57.6167,23.6167,SEA-011,2005,winter,2.7
57.7976,22.8833,SEA-011,2005,winter,2
57.7333,22.6167,LAT-003,2005,winter,1.7
57.5333,22.8167,LAT-003,2005,winter,1.5
57.5667,22.9833,SEA-011,2005,winter,2
57.1667,23.9333,LAT-005,2005,winter,2.5
57.0433,23.9683,LAT-005,2005,winter,2
57.0833,24.0017,LAT-005,2005,spring,1.05
57.1,23.9833,LAT-005,2005,spring,1.2
57.0737,23.9792,LAT-005,2005,spring,1
57.0433,23.9683,LAT-005,2005,spring,1.4
57.025,23.92,LAT-005,2005,spring,1.4
56.98,23.7433,LAT-005,2005,spring,1.5
56.9767,23.705,LAT-005,2005,spring,1.95
57.0467,23.4867,LAT-003,2005,spring,1.95
57.1667,23.6667,SEA-011,2005,spring,1.85
57.1667,23.254,LAT-003,2005,spring,2
57.3268,23.1765,LAT-004,2005,spring,2.55
57.4,23.4833,SEA-011,2005,spring,2.8
57.3967,23.07,LAT-004,2005,spring,2.5
57.5667,22.9833,SEA-011,2005,spring,3.15
57.5333,22.8167,LAT-003,2005,spring,2.8
57.7333,22.6167,LAT-003,2005,spring,2.9
57.6167,23.6167,SEA-011,2005,spring,3.4
57.85,23.9167,SEA-011,2005,spring,2
57.8827,24.0665,SEA-011,2005,spring,2
57.88,24.2433,SEA-011,2005,spring,1.8
57.856,24.3085,LAT-004,2005,spring,1.6
57.7467,24.315,LAT-004,2005,spring,1.6
57.5933,24.3367,LAT-004,2005,spring,2.1
57.6,24.1167,SEA-011,2005,spring,3.5
57.4167,23.7667,SEA-011,2005,spring,3.2
57.3,23.85,SEA-011,2005,spring,3.6
57.35,24.0833,SEA-011,2005,spring,3.2
57.4483,24.3533,LAT-004,2005,spring,1.5
57.315,24.3733,LAT-004,2005,spring,1.4
57.24,24.3667,LAT-005,2005,spring,1.3
57.1683,24.25,LAT-005,2005,spring,1.1
57.1667,23.9333,LAT-005,2005,spring,1.8
57.0986,24.097,LAT-005,2005,spring,1.2
57.0862,23.8129,LAT-005,2005,spring,1.2
57.3331,23.2508,SEA-011,2005,spring,3
57.1682,23.3267,SEA-011,2005,spring,2.3
57.055,23.8883,LAT-005,2005,spring,1.2
57.1243,23.9565,LAT-005,2005,spring,1.4
57.35,24.0833,SEA-011,2005,summer,3.9
57.5933,24.3367,LAT-004,2005,summer,2.1
57.5922,24.2976,SEA-011,2005,summer,1.7
57.6,24.1167,SEA-011,2005,summer,3
57.315,24.3733,LAT-004,2005,summer,2.2
57.24,24.3667,LAT-005,2005,summer,1.95
57.2233,24.1505,LAT-005,2005,summer,1.8
57.1833,24.2167,LAT-005,2005,summer,2
57.1683,24.25,LAT-005,2005,summer,2.2
57.0986,24.097,LAT-005,2005,summer,1.35
57.1667,23.9333,LAT-005,2005,summer,2.5
57.0833,24.0017,LAT-005,2005,summer,2.5
57.0737,23.9792,LAT-005,2005,summer,1.9
57.1,23.9833,LAT-005,2005,summer,2
57.7976,22.8833,SEA-011,2005,summer,3
57.7333,22.6167,LAT-003,2005,summer,3.1
57.5333,22.8167,LAT-003,2005,summer,3
57.5667,22.9833,SEA-011,2005,summer,3.2
57.3967,23.07,LAT-004,2005,summer,2.9
57.4,23.4833,SEA-011,2005,summer,3
57.1667,23.254,LAT-003,2005,summer,3
57.0467,23.4867,LAT-003,2005,summer,3.2
57.1667,23.6667,SEA-011,2005,summer,3
56.9767,23.705,LAT-005,2005,summer,2.9
56.98,23.7433,LAT-005,2005,summer,2.6
57.025,23.92,LAT-005,2005,summer,2.5
57.0433,23.9683,LAT-005,2005,summer,2.6
57.6167,23.6167,SEA-011,2005,summer,3.2
57.85,23.9167,SEA-011,2005,summer,3
57.8827,24.0665,SEA-011,2005,summer,3
57.88,24.2433,SEA-011,2005,summer,2.6
57.856,24.3085,LAT-004,2005,summer,1.9
57.7467,24.315,LAT-004,2005,summer,2.2
57.4483,24.3533,LAT-004,2005,summer,2.2
57.4167,23.7667,SEA-011,2005,summer,3.7
57.3,23.85,SEA-011,2005,summer,2.9
57.0833,24.0017,LAT-005,2005,autumn,3.8
57.0737,23.9792,LAT-005,2005,autumn,2.7
57.0433,23.9683,LAT-005,2005,autumn,2.6
57.025,23.92,LAT-005,2005,autumn,2.5
57.7976,22.8833,SEA-011,2005,autumn,1.95
57.7333,22.6167,LAT-003,2005,autumn,2.1
57.5333,22.8167,LAT-003,2005,autumn,2.6
57.5667,22.9833,SEA-011,2005,autumn,2.3
57.1667,23.254,LAT-003,2005,autumn,1.9
57.0467,23.4867,LAT-003,2005,autumn,2.2
56.9767,23.705,LAT-005,2005,autumn,2.3
57.1667,23.6667,SEA-011,2005,autumn,2.2
57.1667,23.9333,LAT-005,2005,autumn,1.9
57.8827,24.0665,SEA-011,2006,winter,1.9
57.88,24.2433,SEA-011,2006,winter,1.9
57.856,24.3085,LAT-004,2006,winter,1.7
57.7467,24.315,LAT-004,2006,winter,1.5
57.6,24.1167,SEA-011,2006,winter,1.9
57.6167,23.6167,SEA-011,2006,winter,3.1
57.4167,23.7667,SEA-011,2006,winter,2.5
57.315,24.3733,LAT-004,2006,winter,2.5
57.24,24.3667,LAT-005,2006,winter,2.1
57.1683,24.25,LAT-005,2006,winter,1.85
57.0986,24.097,LAT-005,2006,winter,2.3
57.0833,24.0017,LAT-005,2019,spring,1.73333333333333
57.1,23.9833,LAT-005,2019,spring,1.9
57.3,23.85,SEA-011,2019,spring,1.9
57.7333,22.6167,LAT-003,2019,spring,2.7
57.7976,22.8833,SEA-011,2019,spring,2.7
57.5333,22.8167,LAT-003,2019,spring,2.1
57.5667,22.9833,SEA-011,2019,spring,2.1
57.3967,23.07,LAT-004,2019,spring,2
57.3589,23.2373,SEA-011,2019,spring,2.2
57.4,23.4833,SEA-011,2019,spring,2
57.0467,23.4867,LAT-003,2019,spring,1.9
56.98,23.7433,LAT-005,2019,spring,1.7
57.025,23.92,LAT-005,2019,spring,1.7
57.055,23.8883,LAT-005,2019,spring,1.7
57.1667,23.9333,LAT-005,2019,spring,2
57.1243,23.9565,LAT-005,2019,spring,1.8
57.1683,24.25,LAT-005,2019,spring,1.9
57.1833,24.2167,LAT-005,2019,spring,1.9
57.6,24.1167,SEA-011,2019,spring,2.8
57.5922,24.2976,SEA-011,2019,spring,2
57.5933,24.3367,LAT-004,2019,spring,2.2
57.4483,24.3533,LAT-004,2019,spring,2.1
57.315,24.3733,LAT-004,2019,spring,2.1
57.3133,24.2867,SEA-011,2019,spring,2.2
57.35,24.0833,SEA-011,2019,spring,2
57.1683,24.25,LAT-005,2019,summer,2.1
57.3,23.85,SEA-011,2019,summer,2.5
56.98,23.7433,LAT-005,2019,summer,2.2
57.1,23.9833,LAT-005,2019,summer,2.7
57.0833,24.0017,LAT-005,2019,autumn,2.5
57.1,23.9833,LAT-005,2019,autumn,2.75
57.025,23.92,LAT-005,2019,autumn,4.8
57.315,24.3733,LAT-004,2019,autumn,3.75
57.1683,24.25,LAT-005,2019,autumn,2.65
57.4483,24.3533,LAT-004,2019,autumn,3.5
57.025,23.92,LAT-005,2020,winter,2.5
56.98,23.7433,LAT-005,2020,winter,2
57.0467,23.4867,LAT-003,2020,winter,2.5
57.1667,23.254,LAT-003,2020,winter,2.5
57.3967,23.07,LAT-004,2020,winter,3
57.4,23.4833,SEA-011,2020,winter,2.9
