longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
23.9833,57.1,1998-06-03T13:25:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,3,6,1998,1998,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1998-06-05T07:20:00Z,2.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,6,1998,1998,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1998-06-19T12:40:00Z,4.6,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,19,6,1998,1998,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1998-07-08T20:20:00Z,2.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,7,1998,1998,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1998-07-09T17:50:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,7,1998,1998,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1998-07-23T13:00:00Z,2.6,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23,7,1998,1998,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1998-08-05T06:00:00Z,1.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,5,8,1998,1998,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1998-08-07T15:40:00Z,3.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,8,1998,1998,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1998-08-24T12:38:00Z,2.7,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,8,1998,1998,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1998-09-09T08:08:00Z,1.9,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,9,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1998-09-09T17:00:00Z,3,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,9,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1998-09-22T11:50:00Z,3.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22,9,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.9891,57.0922,1998-10-13T12:20:00Z,2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,10,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1998-10-13T12:50:00Z,2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,10,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1998-10-14T15:20:00Z,4.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,14,10,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1998-10-27T13:00:00Z,5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,10,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1998-11-12T12:10:00Z,1.6,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,11,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1998-11-12T16:35:00Z,4.4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,12,11,1998,1998,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1998-12-15T12:40:00Z,3.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,12,1998,1999,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,1990-05-06T08:40:00Z,1.3,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,5,1990,1990,Mar-02:May-30,FALSE,spring
23.85,57.3,1990-05-06T10:55:00Z,2.3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,5,1990,1990,Mar-02:May-30,FALSE,spring
23.85,57.3,1990-06-02T16:20:00Z,3.3,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,2,6,1990,1990,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1990-06-02T17:55:00Z,2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,2,6,1990,1990,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1990-08-07T08:30:00Z,2.6,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,8,1990,1990,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1990-08-07T18:50:00Z,2.8,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,8,1990,1990,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1990-10-04T10:10:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,4,10,1990,1990,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1981-05-05T15:40:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,5,5,1981,1981,Mar-02:May-30,FALSE,spring
23.85,57.3,1981-05-05T18:25:00Z,2.5,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,5,1981,1981,Mar-02:May-30,FALSE,spring
23.9833,57.1,2010-05-15T09:35:00Z,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,15,5,2010,2010,Mar-02:May-30,FALSE,spring
23.85,57.3,2010-05-17T09:50:00Z,2.5,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,17,5,2010,2010,Mar-02:May-30,FALSE,spring
23.9833,57.1,2010-08-03T14:45:00Z,3,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,3,8,2010,2010,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2010-08-07T06:05:00Z,5.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,8,2010,2010,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1987-06-09T09:30:00Z,2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,6,1987,1987,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1987-06-09T12:15:00Z,2,18,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,6,1987,1987,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1987-06-30T09:20:00Z,3,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,30,6,1987,1987,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1987-06-30T11:25:00Z,3,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,6,1987,1987,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1987-05-16T14:55:00Z,3,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,16,5,1987,1987,Mar-02:May-30,FALSE,spring
23.9833,57.1,1987-05-16T18:05:00Z,1.5,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,16,5,1987,1987,Mar-02:May-30,FALSE,spring
23.85,57.3,1987-09-03T16:25:00Z,3,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,3,9,1987,1987,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1987-09-03T18:10:00Z,1,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,3,9,1987,1987,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2001-01-30T11:30:00Z,3.2,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,30,1,2001,2001,Dec-01:Mar-01,FALSE,winter
23.85,57.3,2001-01-30T13:55:00Z,3.7,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,1,2001,2001,Dec-01:Mar-01,FALSE,winter
23.85,57.3,2001-02-24T16:00:00Z,2.7,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,2,2001,2001,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,2001-02-25T07:55:00Z,2.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,2,2001,2001,Dec-01:Mar-01,FALSE,winter
23.85,57.3,2001-03-13T14:40:00Z,4.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,13,3,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-03-14T08:00:00Z,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,14,3,2001,2001,Mar-02:May-30,FALSE,spring
23.9833,57.1,2001-03-14T11:55:00Z,1.4,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,14,3,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-03-29T08:00:00Z,4.1,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,3,2001,2001,Mar-02:May-30,FALSE,spring
23.9833,57.1,2001-03-29T14:20:00Z,0.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,3,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-04-10T12:35:00Z,2.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,4,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-04-11T06:45:00Z,2.4,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,4,2001,2001,Mar-02:May-30,FALSE,spring
23.9833,57.1,2001-04-11T10:15:00Z,1.1,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,11,4,2001,2001,Mar-02:May-30,FALSE,spring
23.9833,57.1,2001-04-24T14:20:00Z,1.2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24,4,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-04-25T05:40:00Z,2.1,18,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,4,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-04-27T09:50:00Z,2.1,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,4,2001,2001,Mar-02:May-30,FALSE,spring
23.9833,57.1,2001-05-09T12:45:00Z,1.2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,5,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-05-09T20:30:00Z,1.2,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,5,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-05-18T08:55:00Z,2.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,5,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-05-29T12:45:00Z,2.2,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,5,2001,2001,Mar-02:May-30,FALSE,spring
23.9833,57.1,2001-05-30T13:45:00Z,1.6,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,30,5,2001,2001,Mar-02:May-30,FALSE,spring
23.85,57.3,2001-05-31T05:15:00Z,2.1,18,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,31,5,2001,2001,NA,FALSE,
23.9833,57.1,2001-06-14T13:30:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,14,6,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-06-16T06:05:00Z,3.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,16,6,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-06-25T17:30:00Z,2.6,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,6,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-06-27T06:15:00Z,2.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,6,2001,2001,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2001-06-27T10:55:00Z,1.9,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,6,2001,2001,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2001-07-16T14:05:00Z,3,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,16,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-07-17T20:45:00Z,2.9,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,17,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-07-24T11:20:00Z,3.3,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.8496,57.3164,2001-07-25T05:20:00Z,3.6,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.8078,57.2997,2001-07-25T06:55:00Z,3.4,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.8498,57.2832,2001-07-25T08:20:00Z,3.7,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.8811,57.2995,2001-07-25T09:35:00Z,3.6,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-07-25T10:50:00Z,3.6,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,7,2001,2001,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2001-08-07T12:15:00Z,2.9,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,8,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-08-08T11:10:00Z,4.2,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,8,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-08-10T13:05:00Z,3.2,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,8,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-08-29T06:30:00Z,4,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,8,2001,2001,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2001-08-29T10:40:00Z,5,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,8,2001,2001,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2001-09-04T13:00:00Z,4.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,4,9,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2001-09-04T18:55:00Z,2.1,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,4,9,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2001-09-06T14:20:00Z,3.8,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,9,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2001-09-29T13:00:00Z,3.7,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,9,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2001-10-15T13:00:00Z,3.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,10,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2001-11-08T13:40:00Z,2.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,11,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2001-11-27T12:10:00Z,1.8,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,11,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2001-11-27T14:10:00Z,2,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,11,2001,2001,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2001-12-05T08:00:00Z,2.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,12,2001,2002,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,2001-12-05T16:00:00Z,1.8,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,5,12,2001,2002,Dec-01:Mar-01,FALSE,winter
23.85,57.3,2001-12-18T13:00:00Z,2.7,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,12,2001,2002,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,2001-12-19T07:05:00Z,1.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,12,2001,2002,Dec-01:Mar-01,FALSE,winter
23.85,57.3,2007-02-07T11:30:00Z,1.8,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,2,2007,2007,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,2007-02-07T16:40:00Z,1.7,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,2,2007,2007,Dec-01:Mar-01,FALSE,winter
23.85,57.3,2007-04-19T10:40:00Z,3.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,19,4,2007,2007,Mar-02:May-30,FALSE,spring
23.85,57.3,2007-05-04T12:05:00Z,2.6,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,4,5,2007,2007,Mar-02:May-30,FALSE,spring
23.9833,57.1,2007-05-04T18:20:00Z,2.2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,4,5,2007,2007,Mar-02:May-30,FALSE,spring
23.9833,57.1,2007-07-13T10:25:00Z,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,7,2007,2007,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2007-07-13T14:55:00Z,1.9,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,13,7,2007,2007,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2007-08-12T14:15:00Z,3.2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,8,2007,2007,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2007-08-15T06:00:00Z,4.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,8,2007,2007,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2007-09-11T13:50:00Z,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,9,2007,2007,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2007-11-24T12:25:00Z,3.2,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24,11,2007,2007,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2007-11-24T14:50:00Z,3.8,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,11,2007,2007,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,1978-05-07T14:45:00Z,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,5,1978,1978,Mar-02:May-30,FALSE,spring
23.85,57.3,1978-05-07T11:50:00Z,2,20,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,7,5,1978,1978,Mar-02:May-30,FALSE,spring
